match_id,date,team_1,team_2,winner,result,venue,city,toss_winner,toss_decision,by_runs,by_wickets
1257405,2021-04-05,Namibia,Uganda,Namibia,,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,bat,20.0,
1257406,2021-04-05,Namibia,Uganda,Namibia,,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,bat,65.0,
1251575,2021-04-10,South Africa,Pakistan,Pakistan,,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,bat,,4.0
1251576,2021-04-12,Pakistan,South Africa,South Africa,,"The Wanderers Stadium, Johannesburg",Johannesburg,Pakistan,bat,,6.0
1251577,2021-04-14,South Africa,Pakistan,Pakistan,,"SuperSport Park, Centurion",Centurion,Pakistan,field,,9.0
1251578,2021-04-16,South Africa,Pakistan,Pakistan,,"SuperSport Park, Centurion",Centurion,Pakistan,field,,3.0
1257945,2021-04-17,Netherlands,Nepal,Nepal,,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,field,,9.0
1257946,2021-04-18,Netherlands,Malaysia,Netherlands,,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Netherlands,bat,15.0,
1257947,2021-04-19,Malaysia,Nepal,Nepal,,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,field,,9.0
1257948,2021-04-20,Nepal,Netherlands,Netherlands,,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,bat,,3.0
1257183,2021-04-21,Pakistan,Zimbabwe,Pakistan,,Harare Sports Club,Harare,Zimbabwe,field,11.0,
1257184,2021-04-23,Zimbabwe,Pakistan,Zimbabwe,,Harare Sports Club,Harare,Pakistan,field,19.0,
1257950,2021-04-22,Nepal,Malaysia,Nepal,,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Malaysia,field,69.0,
1257951,2021-04-24,Nepal,Netherlands,Nepal,,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Netherlands,field,142.0,
1257185,2021-04-25,Pakistan,Zimbabwe,Pakistan,,Harare Sports Club,Harare,Pakistan,bat,24.0,
1263708,2021-05-21,Luxembourg,Czech Republic,Czech Republic,,"Scott Page Field, Vinor",Prague,Czech Republic,field,,9.0
1263710,2021-05-22,Austria,Czech Republic,Austria,,"Scott Page Field, Vinor",Prague,Czech Republic,field,78.0,
1263711,2021-05-22,Czech Republic,Luxembourg,Luxembourg,,"Scott Page Field, Vinor",Prague,Luxembourg,field,,6.0
1263712,2021-05-23,Austria,Luxembourg,Luxembourg,,"Scott Page Field, Vinor",Prague,Austria,bat,,5.0
1263713,2021-05-23,Czech Republic,Austria,Austria,,"Scott Page Field, Vinor",Prague,Czech Republic,bat,,4.0
1249206,2021-06-23,Sri Lanka,England,England,,"Sophia Gardens, Cardiff",Cardiff,Sri Lanka,bat,,8.0
1267304,2021-06-24,Greece,Romania,Romania,,"National Sports Academy, Sofia",Sofia,Greece,bat,,3.0
1267307,2021-06-25,Bulgaria,Romania,Romania,,"National Sports Academy, Sofia",Sofia,Bulgaria,bat,,7.0
1267308,2021-06-25,Romania,Serbia,Romania,,"National Sports Academy, Sofia",Sofia,Romania,bat,91.0,
1263154,2021-07-01,West Indies,South Africa,West Indies,,"National Cricket Stadium, St George's, Grenada",St George's,South Africa,field,21.0,
1263155,2021-07-03,South Africa,West Indies,South Africa,,"National Cricket Stadium, St George's, Grenada",St George's,South Africa,bat,25.0,
1268192,2021-07-10,Belgium,Malta,Belgium,,Marsa Sports Club,Marsa,Belgium,bat,39.0,
1263159,2021-07-14,Australia,West Indies,Australia,,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Australia,bat,4.0,
1251953,2021-07-19,South Africa,Ireland,South Africa,,"The Village, Malahide, Dublin",Dublin,Ireland,field,33.0,
1251954,2021-07-22,South Africa,Ireland,South Africa,,"Civil Service Cricket Club, Stormont, Belfast",Belfast,South Africa,bat,42.0,
1262758,2021-07-25,India,Sri Lanka,India,,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,field,38.0,
1267682,2021-07-25,Zimbabwe,Bangladesh,Bangladesh,,Harare Sports Club,Harare,Zimbabwe,bat,,5.0
1262760,2021-07-29,India,Sri Lanka,Sri Lanka,,"R Premadasa Stadium, Colombo",Colombo,India,bat,,7.0
1270834,2021-08-03,Bangladesh,Australia,Bangladesh,,"Shere Bangla National Stadium, Mirpur",Dhaka,Australia,field,23.0,
1270835,2021-08-04,Australia,Bangladesh,Bangladesh,,"Shere Bangla National Stadium, Mirpur",Dhaka,Australia,bat,,5.0
1273136,2021-08-20,Gibraltar,Malta,Malta,,Gucherre Cricket Ground,Albergaria,Malta,field,,8.0
1273144,2021-08-20,Ghana,Rwanda,Ghana,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,bat,,
1273138,2021-08-21,Malta,Gibraltar,Malta,,Gucherre Cricket Ground,Albergaria,Gibraltar,field,4.0,
1272376,2021-09-02,Ireland,Zimbabwe,Ireland,,"Bready Cricket Club, Magheramason, Bready",Bready,Zimbabwe,field,64.0,
1272094,2021-09-03,Bangladesh,New Zealand,Bangladesh,,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,4.0,
1272095,2021-09-05,New Zealand,Bangladesh,New Zealand,,"Shere Bangla National Stadium, Mirpur",Dhaka,New Zealand,bat,52.0,
1272097,2021-09-10,New Zealand,Bangladesh,New Zealand,,"Shere Bangla National Stadium, Mirpur",Dhaka,New Zealand,bat,27.0,
1275052,2021-09-10,Spain,Germany,Germany,,"Desert Springs Cricket Ground, Almeria",Almeria,Germany,field,,7.0
1275040,2021-09-11,Uganda,Nigeria,Uganda,,Entebbe Cricket Oval,Entebbe,Uganda,bat,56.0,
1271631,2021-09-12,Sri Lanka,South Africa,South Africa,,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,bat,,9.0
1275042,2021-09-13,Kenya,Nigeria,Kenya,,Entebbe Cricket Oval,Entebbe,Kenya,bat,61.0,
1275047,2021-09-15,Uganda,Nigeria,Uganda,,Entebbe Cricket Oval,Entebbe,Uganda,bat,55.0,
1275045,2021-09-16,Nigeria,Kenya,Nigeria,,Entebbe Cricket Oval,Entebbe,Nigeria,bat,4.0,
1279379,2021-10-05,Estonia,Cyprus,Cyprus,,Happy Valley Ground,Episkopi,Cyprus,field,,4.0
1280060,2021-10-07,United Arab Emirates,Ireland,Ireland,,"ICC Academy, Dubai",Dubai,United Arab Emirates,bat,,7.0
1280058,2021-10-09,Scotland,Namibia,Namibia,,"ICC Academy, Dubai",Dubai,Namibia,field,,5.0
1280063,2021-10-08,Papua New Guinea,Scotland,Scotland,,"ICC Academy, Dubai",Dubai,Papua New Guinea,bat,,8.0
1280059,2021-10-10,Namibia,Papua New Guinea,Namibia,,"ICC Academy, Dubai",Dubai,Papua New Guinea,field,14.0,
1280062,2021-10-10,Ireland,United Arab Emirates,United Arab Emirates,,"ICC Academy, Dubai",Dubai,United Arab Emirates,field,,7.0
1282739,2021-10-15,Denmark,Italy,Italy,,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,bat,,6.0
1283021,2021-10-16,Rwanda,Ghana,Ghana,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,field,,5.0
1283024,2021-10-16,Malawi,Uganda,Uganda,,Integrated Polytechnic Regional Centre,Kigali City,Malawi,bat,,10.0
1273713,2021-10-17,Scotland,Bangladesh,Scotland,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,field,6.0,
1282743,2021-10-17,Italy,Germany,Germany,,"Desert Springs Cricket Ground, Almeria",Almeria,Italy,bat,,4.0
1283026,2021-10-17,Swaziland,Malawi,Malawi,,Integrated Polytechnic Regional Centre,Kigali City,Malawi,field,,8.0
1282744,2021-10-19,Italy,Denmark,Italy,,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,field,9.0,
1282745,2021-10-19,Germany,Jersey,Jersey,,"Desert Springs Cricket Ground, Almeria",Almeria,Germany,bat,,4.0
1283034,2021-10-20,Swaziland,Ghana,Ghana,,Integrated Polytechnic Regional Centre,Kigali City,Ghana,field,,7.0
1283035,2021-10-20,Swaziland,Seychelles,Seychelles,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Swaziland,bat,,7.0
1282749,2021-10-21,Denmark,Jersey,Jersey,,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,bat,,4.0
1283037,2021-10-21,Uganda,Ghana,Uganda,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,field,79.0,
1282276,2021-10-23,Switzerland,Malta,Switzerland,,Marsa Sports Club,Marsa,Switzerland,bat,8.0,
1283041,2021-10-22,Uganda,Seychelles,Uganda,,Integrated Polytechnic Regional Centre,Kigali City,Uganda,bat,95.0,
1283038,2021-10-22,Swaziland,Rwanda,Rwanda,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Swaziland,bat,,7.0
1283092,2021-10-23,Sierra Leone,Nigeria,Nigeria,,University of Lagos Cricket Oval,Lagos,Sierra Leone,bat,,9.0
1284490,2021-10-24,Bahrain,Kuwait,Kuwait,,"West End Park International Cricket Stadium, Doha",Doha,Kuwait,field,,6.0
1284493,2021-10-27,Maldives,Bahrain,Bahrain,,"West End Park International Cricket Stadium, Doha",Doha,Bahrain,field,,7.0
1284495,2021-10-28,Maldives,Kuwait,Kuwait,,"West End Park International Cricket Stadium, Doha",Doha,Kuwait,field,,5.0
1273733,2021-10-28,Sri Lanka,Australia,Australia,,Dubai International Cricket Stadium,Dubai,Australia,field,,7.0
1273739,2021-10-31,India,New Zealand,New Zealand,,Dubai International Cricket Stadium,Dubai,New Zealand,field,,8.0
1283042,2021-11-02,Botswana,Sierra Leone,Botswana,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Botswana,bat,72.0,
1283045,2021-11-03,Sierra Leone,Tanzania,Tanzania,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Sierra Leone,bat,,8.0
1273743,2021-11-03,New Zealand,Scotland,New Zealand,,Dubai International Cricket Stadium,Dubai,Scotland,field,16.0,
1273745,2021-11-04,Bangladesh,Australia,Australia,,Dubai International Cricket Stadium,Dubai,Australia,field,,8.0
1273746,2021-11-04,Sri Lanka,West Indies,Sri Lanka,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,West Indies,field,20.0,
1273749,2021-11-06,West Indies,Australia,Australia,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Australia,field,,8.0
1283050,2021-11-07,Cameroon,Sierra Leone,Sierra Leone,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Cameroon,bat,,6.0
1273750,2021-11-06,South Africa,England,South Africa,,Sharjah Cricket Stadium,Sharjah,England,field,10.0,
1273753,2021-11-08,Namibia,India,India,,Dubai International Cricket Stadium,Dubai,India,field,,9.0
1273754,2021-11-10,England,New Zealand,New Zealand,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,New Zealand,field,,5.0
1273755,2021-11-11,Pakistan,Australia,Australia,,Dubai International Cricket Stadium,Dubai,Australia,field,,5.0
1286683,2021-11-13,Belize,Bermuda,Bermuda,,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,Belize,bat,,7.0
1286685,2021-11-13,Argentina,Canada,Canada,,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,Argentina,bat,,9.0
1273756,2021-11-14,New Zealand,Australia,Australia,,Dubai International Cricket Stadium,Dubai,Australia,field,,8.0
1278671,2021-11-17,New Zealand,India,India,,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,field,,5.0
1289046,2021-11-18,Tanzania,Uganda,Uganda,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Tanzania,bat,,8.0
1278672,2021-11-19,New Zealand,India,India,,"JSCA International Stadium Complex, Ranchi",Ranchi,India,field,,7.0
1122286,2018-02-21,India,South Africa,South Africa,,SuperSport Park,Centurion,South Africa,field,,6.0
1214670,2020-03-09,Bangladesh,Zimbabwe,Bangladesh,,"Shere Bangla National Stadium, Mirpur",Dhaka,Zimbabwe,field,48.0,
1233465,2020-11-08,Zimbabwe,Pakistan,Pakistan,,Rawalpindi Cricket Stadium,,Pakistan,field,,8.0
1291187,2021-12-22,United States of America,Ireland,United States of America,,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,United States of America,bat,26.0,
1256723,2022-01-29,England,West Indies,England,,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,field,34.0,
1256724,2022-01-30,West Indies,England,West Indies,,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,bat,17.0,
1263471,2022-02-11,Australia,Sri Lanka,Australia,,Sydney Cricket Ground,Sydney,Sri Lanka,field,20.0,
1299593,2022-02-11,Oman,Nepal,Nepal,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,field,,6.0
1299594,2022-02-12,Oman,Ireland,Ireland,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,field,,9.0
1299596,2022-02-14,Ireland,Nepal,Ireland,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,field,16.0,
1239540,2021-07-16,Pakistan,England,Pakistan,,"Trent Bridge, Nottingham",Nottingham,England,field,31.0,
1239541,2021-07-18,England,Pakistan,England,,"Headingley, Leeds",Leeds,Pakistan,field,45.0,
1239542,2021-07-20,Pakistan,England,England,,"Old Trafford, Manchester",Manchester,Pakistan,bat,,3.0
1249207,2021-06-24,Sri Lanka,England,England,,"Sophia Gardens, Cardiff",Cardiff,Sri Lanka,bat,,5.0
1249208,2021-06-26,England,Sri Lanka,England,,"The Rose Bowl, Southampton",Southampton,Sri Lanka,field,89.0,
1251955,2021-07-24,South Africa,Ireland,South Africa,,"Civil Service Cricket Club, Stormont, Belfast",Belfast,South Africa,bat,49.0,
1256720,2022-01-22,England,West Indies,West Indies,,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,field,,9.0
1256721,2022-01-23,England,West Indies,England,,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,field,1.0,
1256722,2022-01-26,West Indies,England,West Indies,,"Kensington Oval, Bridgetown, Barbados",Bridgetown,England,field,20.0,
1263151,2021-06-26,South Africa,West Indies,West Indies,,"National Cricket Stadium, St George's, Grenada",St George's,West Indies,field,,8.0
1263152,2021-06-27,South Africa,West Indies,South Africa,,"National Cricket Stadium, St George's, Grenada",St George's,West Indies,field,16.0,
1263153,2021-06-29,South Africa,West Indies,South Africa,,"National Cricket Stadium, St George's, Grenada",St George's,West Indies,field,1.0,
1263156,2021-07-09,West Indies,Australia,West Indies,,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Australia,field,18.0,
1263157,2021-07-10,West Indies,Australia,West Indies,,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Australia,field,56.0,
1263158,2021-07-12,Australia,West Indies,West Indies,,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Australia,bat,,6.0
1263160,2021-07-16,West Indies,Australia,West Indies,,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,West Indies,bat,16.0,
1263165,2021-07-31,Pakistan,West Indies,Pakistan,,"Providence Stadium, Guyana",Providence,West Indies,field,7.0,
1267306,2021-06-25,Serbia,Greece,Greece,,"National Sports Academy, Sofia",Sofia,Greece,field,,5.0
1267310,2021-06-26,Serbia,Romania,Romania,,"National Sports Academy, Sofia",Sofia,Serbia,bat,,10.0
1267680,2021-07-22,Zimbabwe,Bangladesh,Bangladesh,,Harare Sports Club,Harare,Zimbabwe,bat,,8.0
1267681,2021-07-23,Zimbabwe,Bangladesh,Zimbabwe,,Harare Sports Club,Harare,Zimbabwe,bat,23.0,
1268188,2021-07-08,Belgium,Malta,Malta,,Marsa Sports Club,Marsa,Belgium,bat,,6.0
1268189,2021-07-08,Malta,Belgium,Belgium,,Marsa Sports Club,Marsa,Malta,bat,,10.0
1268190,2021-07-09,Malta,Belgium,Belgium,,Marsa Sports Club,Marsa,Belgium,field,,4.0
1268191,2021-07-10,Belgium,Malta,Malta,,Marsa Sports Club,Marsa,Belgium,bat,2.0,
1270836,2021-08-06,Bangladesh,Australia,Bangladesh,,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,10.0,
1270837,2021-08-07,Bangladesh,Australia,Australia,,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,,3.0
1270838,2021-08-09,Bangladesh,Australia,Bangladesh,,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,60.0,
1271446,2021-08-05,Norway,France,France,,Bayer Uerdingen Cricket Ground,Krefeld,France,field,,4.0
1271447,2021-08-06,France,Germany,Germany,,Bayer Uerdingen Cricket Ground,Krefeld,Germany,field,,2.0
1271448,2021-08-07,Germany,France,Germany,,Bayer Uerdingen Cricket Ground,Krefeld,France,field,48.0,
1271630,2021-09-10,South Africa,Sri Lanka,South Africa,,"R Premadasa Stadium, Colombo",Colombo,South Africa,bat,28.0,
1271632,2021-09-14,Sri Lanka,South Africa,South Africa,,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,bat,,10.0
1272096,2021-09-08,New Zealand,Bangladesh,Bangladesh,,"Shere Bangla National Stadium, Mirpur",Dhaka,New Zealand,bat,,6.0
1272373,2021-08-27,Zimbabwe,Ireland,Zimbabwe,,"Castle Avenue, Dublin",Dublin,Ireland,field,3.0,
1272374,2021-08-29,Zimbabwe,Ireland,Ireland,,"Castle Avenue, Dublin",Dublin,Zimbabwe,bat,,7.0
1272375,2021-09-01,Ireland,Zimbabwe,Ireland,,"Bready Cricket Club, Magheramason, Bready",Bready,Zimbabwe,field,40.0,
1272377,2021-09-04,Zimbabwe,Ireland,Zimbabwe,,"Bready Cricket Club, Magheramason, Bready",Bready,Zimbabwe,bat,5.0,
1273141,2021-08-18,Ghana,Rwanda,Rwanda,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,bat,,1.0
1273143,2021-08-20,Rwanda,Ghana,Rwanda,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,field,57.0,
1273145,2021-08-21,Rwanda,Ghana,Ghana,,Gahanga International Cricket Stadium. Rwanda,Kigali City,Rwanda,bat,,7.0
1273146,2021-08-21,Sweden,Finland,Finland,,Kerava National Cricket Ground,Kerava,Sweden,bat,,4.0
1273147,2021-08-21,Sweden,Finland,Finland,,Kerava National Cricket Ground,Kerava,Sweden,bat,,4.0
1273148,2021-08-22,Finland,Sweden,Sweden,,Kerava National Cricket Ground,Kerava,Sweden,field,,3.0
1273149,2021-08-22,Finland,Sweden,Sweden,,Kerava National Cricket Ground,Kerava,Sweden,field,,6.0
1273271,2021-09-15,Scotland,Zimbabwe,Scotland,,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,bat,7.0,
1273272,2021-09-17,Zimbabwe,Scotland,Zimbabwe,,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Zimbabwe,bat,10.0,
1273273,2021-09-19,Scotland,Zimbabwe,Zimbabwe,,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,bat,,6.0
1273712,2021-10-17,Papua New Guinea,Oman,Oman,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,field,,10.0
1273714,2021-10-18,Netherlands,Ireland,Ireland,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Netherlands,bat,,7.0
1273715,2021-10-18,Namibia,Sri Lanka,Sri Lanka,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sri Lanka,field,,7.0
1273716,2021-10-19,Scotland,Papua New Guinea,Scotland,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Scotland,bat,17.0,
1273717,2021-10-19,Bangladesh,Oman,Bangladesh,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,bat,26.0,
1273718,2021-10-20,Netherlands,Namibia,Namibia,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Namibia,field,,6.0
1273719,2021-10-20,Sri Lanka,Ireland,Sri Lanka,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Ireland,field,70.0,
1273720,2021-10-21,Bangladesh,Papua New Guinea,Bangladesh,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,bat,84.0,
1273721,2021-10-21,Oman,Scotland,Scotland,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,bat,,8.0
1273722,2021-10-22,Ireland,Namibia,Namibia,,Sharjah Cricket Stadium,Sharjah,Ireland,bat,,8.0
1273723,2021-10-22,Netherlands,Sri Lanka,Sri Lanka,,Sharjah Cricket Stadium,Sharjah,Sri Lanka,field,,8.0
1273724,2021-10-23,South Africa,Australia,Australia,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Australia,field,,5.0
1273725,2021-10-23,West Indies,England,England,,Dubai International Cricket Stadium,Dubai,England,field,,6.0
1273726,2021-10-24,Bangladesh,Sri Lanka,Sri Lanka,,Sharjah Cricket Stadium,Sharjah,Sri Lanka,field,,5.0
1273729,2021-10-26,West Indies,South Africa,South Africa,,Dubai International Cricket Stadium,Dubai,South Africa,field,,8.0
1273730,2021-10-26,New Zealand,Pakistan,Pakistan,,Sharjah Cricket Stadium,Sharjah,Pakistan,field,,5.0
1273731,2021-10-27,Bangladesh,England,England,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,bat,,8.0
1273732,2021-10-27,Scotland,Namibia,Namibia,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Namibia,field,,4.0
1273734,2021-10-29,West Indies,Bangladesh,West Indies,,Sharjah Cricket Stadium,Sharjah,Bangladesh,field,3.0,
1273736,2021-10-30,Sri Lanka,South Africa,South Africa,,Sharjah Cricket Stadium,Sharjah,South Africa,field,,4.0
1273737,2021-10-30,Australia,England,England,,Dubai International Cricket Stadium,Dubai,England,field,,8.0
1273740,2021-11-01,England,Sri Lanka,England,,Sharjah Cricket Stadium,Sharjah,Sri Lanka,field,26.0,
1273741,2021-11-02,Bangladesh,South Africa,South Africa,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,South Africa,field,,6.0
1273742,2021-11-02,Pakistan,Namibia,Pakistan,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Pakistan,bat,45.0,
1273747,2021-11-05,New Zealand,Namibia,New Zealand,,Sharjah Cricket Stadium,Sharjah,Namibia,field,52.0,
1273748,2021-11-05,Scotland,India,India,,Dubai International Cricket Stadium,Dubai,India,field,,8.0
1273752,2021-11-07,Pakistan,Scotland,Pakistan,,Sharjah Cricket Stadium,Sharjah,Pakistan,bat,72.0,
1275039,2021-09-11,Nigeria,Kenya,Kenya,,Entebbe Cricket Oval,Entebbe,Nigeria,bat,,8.0
1275043,2021-09-13,Nigeria,Uganda,Uganda,,Entebbe Cricket Oval,Entebbe,Nigeria,bat,,8.0
1275044,2021-09-10,Kenya,Uganda,Kenya,,Entebbe Cricket Oval,Entebbe,Kenya,bat,22.0,
1275051,2021-09-17,Uganda,Kenya,Uganda,,Entebbe Cricket Oval,Entebbe,Uganda,bat,6.0,
